source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1552.004,Private Keys,attack-pattern--60b508a1-6a5e-46b1-821a-9f7b78752abf,technique,"Ensure permissions are properly set on folders containing sensitive private keys to prevent unintended access. Additionally, on Cisco devices, set the `nonexportable` flag during RSA key pair generation.(Citation: cisco_deploy_rsa_keys)",relationship--47c4478d-1526-4c4f-8158-17ad8cfcc6b9,04 February 2020,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1055.009,Proc Memory,attack-pattern--d201d4cc-214d-4a74-a1ba-b3fa09fd4591,technique,Restrict the permissions on sensitive files such as <code>/proc/[pid]/maps</code> or <code>/proc/[pid]/mem</code>. ,relationship--49d40f3b-33b4-424c-a645-82d2a84e5c28,21 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1037.004,RC Scripts,attack-pattern--dca670cf-eeec-438f-8185-fd959d9ef211,technique,Limit privileges of user accounts so only authorized users can edit the `rc.common` file.,relationship--116ba54b-b2b3-4e63-9f5b-c5171dde0863,24 March 2020,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1036.003,Rename Legitimate Utilities,attack-pattern--bd5b58a4-a52d-4a29-bc0d-3f1d3968eb6b,technique,Use file system access controls to protect folders such as `C:\Windows\System32`. ,relationship--ec56fe4c-c61c-45e3-82fb-44edd43540fc,10 February 2020,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1565.003,Runtime Data Manipulation,attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,technique,"Prevent critical business and system processes from being replaced, overwritten, or reconfigured to load potentially malicious code.",relationship--47640cbc-a128-4a78-b02e-d0b073809257,02 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1553.003,SIP and Trust Provider Hijacking,attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,technique,"Restrict storage and execution of SIP DLLs to protected directories, such as C:\\Windows, rather than user directories.",relationship--ee2fcc2b-735d-4948-b25a-401f60fe7412,05 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1098.004,SSH Authorized Keys,attack-pattern--6b57dc31-b814-4a03-8706-28bc20d739c4,technique,Restrict access to the <code>authorized_keys</code> file.,relationship--3bc431bd-f093-4daf-b264-e73f1fcf591a,24 June 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1563.001,SSH Hijacking,attack-pattern--4d2a5b3e-340d-4600-9123-309dd63c9bf8,technique,Ensure proper file permissions are set and harden system to prevent root privilege escalation opportunities.,relationship--7b191418-e24b-4db1-98e1-a7ee56b271f6,25 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1053,Scheduled Task/Job,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,technique,Restrict access by setting directory and file permissions that are not specific to users or privileged accounts.,relationship--7a0efacc-7005-4f1e-9fb8-047d8b703cf8,01 March 2024,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1569.002,Service Execution,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,technique,Ensure that high permission level service binaries cannot be replaced or modified by users with a lower permission level.,relationship--d107e5fd-53fc-478d-9040-85087070d7ff,10 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1489,Service Stop,attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b,technique,Ensure proper process and file permissions are in place to inhibit adversaries from disabling or interfering with critical services.,relationship--e28dc4ab-86fe-480e-9f0d-d7fab54c432d,20 June 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1547.009,Shortcut Modification,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,technique,"Applying strict permissions to directories where shortcuts are stored, such as the startup folder, can prevent unauthorized modifications.",relationship--78aa862c-56a1-477b-b2d0-8d48d1969354,07 October 2024,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1037.005,Startup Items,attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f,technique,"Since StartupItems are deprecated, preventing all users from writing to the <code>/Library/StartupItems</code> directory would prevent any startup items from getting registered.",relationship--27c0f853-f7b0-43e9-b980-7965d1227a9e,15 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1565.001,Stored Data Manipulation,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,technique,Ensure least privilege principles are applied to important information resources to reduce exposure to data manipulation risk.,relationship--110e76f2-815d-4eb0-986f-f6a9905ce640,02 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1548.003,Sudo and Sudo Caching,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0,technique,The sudoers file should be strictly edited such that passwords are always required and that users can't spawn risky processes as users with higher privilege.,relationship--800f4061-3347-4816-a633-179ede275505,30 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1569,System Services,attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253,technique,Ensure that high permission level service binaries cannot be replaced or modified by users with a lower permission level.,relationship--ce16e7b4-b78e-4587-bf65-8a0c0c370cc4,10 March 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1543.002,Systemd Service,attack-pattern--dfefe2ed-4389-4318-8762-f0272b350a1b,technique,Restrict read/write access to systemd unit files to only select privileged users who have a legitimate need to manage system services.,relationship--9d7f9d7b-c246-4849-b65e-1ac45208b427,17 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1053.006,Systemd Timers,attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21,technique,Restrict read/write access to systemd <code>.timer</code> unit files to only select privileged users who have a legitimate need to manage system services.,relationship--2c6c988d-d843-4dc0-82be-b504e3c3a39c,12 October 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1548.006,TCC Manipulation,attack-pattern--e8a0a025-3601-4755-abfb-8d08283329fb,technique,"When using an MDM, ensure the permissions granted are specific to the requirements of the binary. Full Disk Access should be restricted to only necessary binaries in alignment with policy. ",relationship--f5b14e1c-a5d6-45fb-b329-793e0a2b7ca4,21 March 2024,16 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1080,Taint Shared Content,attack-pattern--246fd3c7-f5e3-466d-8787-4c13d9e3b61c,technique,Protect shared folders by minimizing users who have write access.,relationship--ecf9df35-e4f5-4041-a65d-0e897e5435b0,21 June 2019,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1547.003,Time Providers,attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc,technique,Consider using Group Policy to configure and block additions/modifications to W32Time DLLs. (Citation: Microsoft W32Time May 2017),relationship--328fdf30-3195-4d15-b99c-bf14cc236a90,24 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1546.004,Unix Shell Configuration Modification,attack-pattern--b63a34e8-0a61-4c97-a23b-bf8a2ed812e2,technique,Making these files immutable and only changeable by certain administrators will limit the ability for adversaries to easily create user level persistence.,relationship--be36df4d-4180-4271-ae0a-a7677df40261,24 January 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1552,Unsecured Credentials,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,technique,Restrict file shares to specific directories with access only to necessary users.,relationship--8497e912-185d-403b-865e-17c4b02290d2,04 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1222.001,Windows File and Directory Permissions Modification,attack-pattern--34e793de-0274-4982-9c1a-246ed1c19dee,technique,Applying more restrictive permissions to files and directories could prevent adversaries from modifying the access control lists.,relationship--376c4c97-bec7-455d-ac44-88b7cbd8bd43,04 February 2020,28 April 2025
M1022,Restrict File and Directory Permissions,course-of-action--987988f0-cf86-4680-a875-2f6456ab2448,mitigation,mitigates,T1547.013,XDG Autostart Entries,attack-pattern--e0232cb0-ded5-4c2e-9dc7-2893142a5c11,technique,Restrict write access to XDG autostart entries to only select privileged users.,relationship--5dcc5947-375c-4b73-867b-5beb6e333c69,10 September 2019,28 April 2025
M1044,Restrict Library Loading,course-of-action--e8242a33-481c-4891-af63-4cf3e4cf6aff,mitigation,mitigates,T1574.001,DLL,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,technique,"Disallow loading of remote DLLs. This is included by default in Windows Server 2012+ and is available by patch for XP+ and Server 2003+.(Citation: Microsoft More information about DLL)

Enable Safe DLL Search Mode to move the user's current folder later in the search order. This is included by default in modern versions of Windows; the associated Windows Registry key is located at <code>HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\SafeDLLSearchMode</code>.(Citation: Microsoft Dynamic Link Library Search Order)",relationship--92764952-45ad-4cfc-a426-c6baefc9974c,13 March 2020,16 April 2025
M1044,Restrict Library Loading,course-of-action--e8242a33-481c-4891-af63-4cf3e4cf6aff,mitigation,mitigates,T1574,Hijack Execution Flow,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6,technique,"Disallow loading of remote DLLs. This is included by default in Windows Server 2012+ and is available by patch for XP+ and Server 2003+.

Enable Safe DLL Search Mode to force search for system DLLs in directories with greater restrictions (e.g. <code>%SYSTEMROOT%</code>)to be used before local directory DLLs (e.g. a user's home directory)

The Safe DLL Search Mode can be enabled via Group Policy at Computer Configuration > [Policies] > Administrative Templates > MSS (Legacy): MSS: (SafeDllSearchMode) Enable Safe DLL search mode. The associated Windows Registry key for this is located at <code>HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\SafeDLLSearchMode</code>(Citation: Microsoft More information about DLL)(Citation: Microsoft Dynamic Link Library Search Order)",relationship--46eeb6fa-2dcb-4c86-b79e-8891b2e72566,26 March 2020,28 April 2025
M1044,Restrict Library Loading,course-of-action--e8242a33-481c-4891-af63-4cf3e4cf6aff,mitigation,mitigates,T1547.008,LSASS Driver,attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,technique,Ensure safe DLL search mode is enabled <code>HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Control\\Session Manager\\SafeDllSearchMode</code> to mitigate risk that lsass.exe loads a malicious code library. (Citation: Microsoft DLL Security),relationship--71bcc1dc-2392-448a-8133-f126fed08023,24 January 2020,28 April 2025
M1024,Restrict Registry Permissions,course-of-action--a2c36a5d-4058-475e-8e77-fff75e50d3b9,mitigation,mitigates,T1037,Boot or Logon Initialization Scripts,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,technique,Ensure proper permissions are set for Registry hives to prevent users from modifying keys for logon scripts that may lead to persistence.,relationship--9e755287-a238-485c-83c3-7afeac5a9243,24 March 2020,28 April 2025
M1024,Restrict Registry Permissions,course-of-action--a2c36a5d-4058-475e-8e77-fff75e50d3b9,mitigation,mitigates,T1574.012,COR_PROFILER,attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335,technique,Ensure proper permissions are set for Registry hives to prevent users from modifying keys associated with COR_PROFILER.,relationship--0c597fa3-aeb4-472c-9fba-6855e5d512b0,25 June 2020,28 April 2025
